"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi","roi2","roi3"
"./prediction_result/LR/JURECZKO_result/ant_1.3.csv_diffToPreviousRelease_ant_1.4.csv","./prediction","result/LR/JURECZKO","2","7","160","36","0.0851063829787234","0.0997817274711569","0.0419161676646707","0.192826252861867","0.0439024390243902","0.0526315789473684","0.0203240188214924","3","0.000968775161402867","0.127547455437535","0.0404168911853297","0.0146341463414634","0.0661996360291959","0.0311251531948498",1.19883040935673,0.444657371508281,0.572030247717425
"./prediction_result/LR/JURECZKO_result/ant_1.4.csv_diffToPreviousRelease_ant_1.5.csv","./prediction","result/LR/JURECZKO","11","18","333","19","0.372881355932203","0.528914879792073","0.0512820512820513","0.198377913846815","0.0761154855643045","0.366666666666667","0.320320223863953","1","8.51488794322882e-06","0.662701491376893","0.00293442211119034","0.0026246719160105","0.00324417230637018","0.00291802809157637",4.81724137931035,2.67158822363882,2.98392745147822
"./prediction_result/LR/JURECZKO_result/ant_1.5.csv_diffToPreviousRelease_ant_1.6.csv","./prediction","result/LR/JURECZKO","17","4","366","71","0.311926605504587","0.323237570782898","0.0108108108108108","0.195402202587831","0.0458515283842795","0.193181818181818","0.343516521433656","0","0","0.628669909823248","0","0","0","0",4.21320346320346,1.60148253379054,2.04091357071378
"./prediction_result/LR/JURECZKO_result/ant_1.6.csv_diffToPreviousRelease_ant_1.7.csv","./prediction","result/LR/JURECZKO","24","5","691","133","0.258064516129032","0.264939172943742","0.00718390804597701","0.198982147030626","0.0339976553341149","0.152866242038217","0.311529179982956","0","0","0.489752398441747","0","0","0","0",4.49637601581376,1.31227033834373,1.85857482256976
"./prediction_result/LR/JURECZKO_result/camel_1.csv_diffToPreviousRelease_camel_1.2.csv","./prediction","result/LR/JURECZKO","29","16","493","179","0.229249011857708","0.243757725587145","0.031434184675835","0.197567962255673","0.0627615062761506","0.139423076923077","0.202059256875579","0","0","4.37459007131991","0","0","0","0",2.22147435897436,1.07112788812868,1.252073211082
"./prediction_result/LR/JURECZKO_result/camel_1.2.csv_diffToPreviousRelease_camel_1.4.csv","./prediction","result/LR/JURECZKO","25","25","736","105","0.277777777777778","0.320822980689595","0.0328515111695138","0.199162148326908","0.0561167227833895","0.192307692307692","0.244580801189419","0","0","1.71346317899881","0","0","0","0",3.42692307692307,1.50664793738141,1.81906033916123
"./prediction_result/LR/JURECZKO_result/camel_1.4.csv_diffToPreviousRelease_camel_1.6.csv","./prediction","result/LR/JURECZKO","20","18","615","95","0.261437908496732","0.295017089404569","0.028436018957346","0.195851077286335","0.0508021390374332","0.173913043478261","0.238959451237389","0","0","1.01358319188498","0","0","0","0",3.4233409610984,1.41018265295981,1.74352497815218
"./prediction_result/LR/JURECZKO_result/forrest_0.7.csv_diffToPreviousRelease_forrest_0.8.csv","./prediction","result/LR/JURECZKO","0","1","13","2","0","0","0.0714285714285714","0.123025370990905","0.0625","0","-0.0975900072948533","1","0.00768908568693155","0","0.0927626854954524","0.0625","0.123025370990905","0.0876874317501177",0,0,0
"./prediction_result/LR/JURECZKO_result/jEdit_3.2.1.csv_diffToPreviousRelease_jEdit_4.csv","./prediction","result/LR/JURECZKO","20","8","410","51","0.404040404040404","0.437683480117427","0.0191387559808612","0.192557646291059","0.0572597137014315","0.28169014084507","0.398109141647103","0","0","0.614680867381943","0","0","0","0",4.91951710261569,2.25516866284663,2.68266644102501
"./prediction_result/LR/JURECZKO_result/jEdit_4.csv_diffToPreviousRelease_jEdit_4.1.csv","./prediction","result/LR/JURECZKO","6","1","447","68","0.148148148148148","0.149974836436839","0.00223214285714286","0.195666161875483","0.0134099616858238","0.0810810810810811","0.239110188515042","0","0","0.214820472367217","0","0","0","0",6.04633204633203,0.775613013097652,1.58287966234621
"./prediction_result/LR/JURECZKO_result/jEdit_4.1.csv_diffToPreviousRelease_jEdit_4.2.csv","./prediction","result/LR/JURECZKO","8","4","653","38","0.275862068965517","0.296027653425511","0.0060882800608828","0.187641055959695","0.0170697012802276","0.173913043478261","0.320396672868429","0","0","0.191220380442955","0","0","0","0",10.1884057971015,1.69910996200784,3.07294834954542
"./prediction_result/LR/JURECZKO_result/jEdit_4.2.csv_diffToPreviousRelease_jEdit_4.3.csv","./prediction","result/LR/JURECZKO","4","16","1055","7","0.258064516129032","0.531185096607716","0.0149393090569561","0.194820047090481","0.0184842883548983","0.363636363636364","0.259694110605992","1","2.10613948207932e-05","0.0846484573145627","0.0118563218069216","0.000924214417744917","0.0227884291960982","0.00458926953019685",19.6727272727273,3.40955436163162,6.05967199398388
"./prediction_result/LR/JURECZKO_result/log4j_1.csv_diffToPreviousRelease_log4j_1.1.csv","./prediction","result/LR/JURECZKO","4","1","35","28","0.216216216216216","0.221518987341772","0.0277777777777778","0.168610599549826","0.0735294117647059","0.125","0.185924450340906","0","0","1.60000976681534","0","0","0","0",1.7,1.03246051176259,1.12263100085365
"./prediction_result/LR/JURECZKO_result/log4j_1.1.csv_diffToPreviousRelease_log4j_1.2.csv","./prediction","result/LR/JURECZKO","7","0","89","145","0.0880503144654088","0.0880503144654088","0","0.196470041802137","0.029045643153527","0.0460526315789474","0.132347060750999","0","0","0.7172541240289","0","0","0","0",1.58552631578947,0.408420652319605,0.609629233578477
