"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi","roi2","roi3"
"./prediction_result/KNN1/JURECZKO_result/poi_2.5.1.csv_poi_3.csv","./prediction","result/KNN1/JURECZKO","6","1","249","275","0.0416666666666667","0.0418083364815514","0.004","0.198347293355429","0.0131826741996234","0.0213523131672598","0.0759391755522649","0","0","0.167670127421056","0","0","0","0",1.61972547025927,0.201884521744681,0.417570713636152
"./prediction_result/KNN1/JURECZKO_result/synapse_1.csv_synapse_1.1.csv","./prediction","result/KNN1/JURECZKO","11","5","165","49","0.289473684210526","0.308411214953271","0.0294117647058824","0.196436845519414","0.0695652173913043","0.183333333333333","0.265663988477334","1","9.46843786891653e-05","1.02875590814866","0.0130626165927323","0.00434782608695652","0.021777407098508","0.00973058984281864",2.63541666666666,1.37843542510321,1.56831712883018
"./prediction_result/KNN1/JURECZKO_result/synapse_1.1.csv_synapse_1.2.csv","./prediction","result/KNN1/JURECZKO","9","4","179","77","0.181818181818182","0.18907341118479","0.0218579234972678","0.189996349032494","0.0483271375464684","0.104651162790698","0.180043723655356","0","0","0.90287542037447","0","0","0","0",2.16547406082291,0.878227859896842,1.09213391595826
"./prediction_result/KNN1/JURECZKO_result/velocity_1.4.csv_velocity_1.5.csv","./prediction","result/KNN1/JURECZKO","11","4","100","131","0.140127388535032","0.143378519290928","0.0384615384615385","0.197254322069482","0.0609756097560976","0.0774647887323944","0.0805211598766594","0","0","0.946083823252804","0","0","0","0",1.27042253521127,0.59996754198671,0.706338698609485
"./prediction_result/KNN1/JURECZKO_result/velocity_1.5.csv_velocity_1.6.1.csv","./prediction","result/KNN1/JURECZKO","0","0","183","78","0","0","0","0","0","0","0","0","0","0.0759013282732448","0","0","0","0",0,0,0
"./prediction_result/KNN1/JURECZKO_result/xalan_2.4.0.csv_xalan_2.5.0.csv","./prediction","result/KNN1/JURECZKO","8","10","548","379","0.0395061728395062","0.0404913641821373","0.017921146953405","0.194513042871019","0.019047619047619","0.020671834625323","0.00989550000553483","0","0","0.083688062725454","0","0","0","0",1.08527131782946,0.193592157278465,0.339613002802224
"./prediction_result/KNN1/JURECZKO_result/xalan_2.5.0.csv_xalan_2.6.0.csv","./prediction","result/KNN1/JURECZKO","32","3","756","379","0.143497757847534","0.144428126231329","0.00395256916996047","0.1973289474613","0.0299145299145299","0.0778588807785888","0.207105377125776","0","0","0.328090309584015","0","0","0","0",2.60271115745568,0.685246341744901,1.01337845205465
"./prediction_result/KNN1/JURECZKO_result/xalan_2.6.0.csv_xalan_2.7.0.csv","./prediction","result/KNN1/JURECZKO","21","0","296","877","0.0457018498367791","0.0457018498367791","0","0.19622025777535","0.0175879396984925","0.0233853006681514","0.0768189432414105","0","0","0.233024159794626","0","0","0","0",1.32962138084632,0.218750271920817,0.398073762007151
"./prediction_result/KNN1/JURECZKO_result/xerces_1.csv_xerces_1.2.0.csv","./prediction","result/KNN1/JURECZKO","3","1","443","68","0.08","0.0810736617355498","0.00225225225225225","0.177140935809452","0.00776699029126214","0.0422535211267606","0.157091968355788","0","0","0.10664293287171","0","0","0","0",5.44014084507042,0.457022281497509,1.13913988325705
"./prediction_result/KNN1/JURECZKO_result/xerces_1.2.0.csv_xerces_1.3.0.csv","./prediction","result/KNN1/JURECZKO","2","5","471","67","0.0526315789473684","0.0563211862126693","0.0105042016806723","0.194532871585143","0.0128440366972477","0.0289855072463768","0.0545783637564371","0","0","0.0688511566567123","0","0","0","0",2.25672877846791,0.279544212385561,0.579874000869883
"./prediction_result/KNN1/JURECZKO_result/xerces_1.3.0.csv_xerces_1.4.4.csv","./prediction","result/KNN1/JURECZKO","21","0","234","416","0.091703056768559","0.091703056768559","0","0.19838440509354","0.0312965722801788","0.0480549199084668","0.131528594484424","0","0","0.506150327332675","0","0","0","0",1.53546910755149,0.418449280893434,0.609867802534395
