"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi","roi2","roi3"
"./prediction_result/LR/JURECZKO_result/log4j_1.csv_log4j_1.1.csv","./prediction","result/LR/JURECZKO","6","1","84","31","0.272727272727273","0.278606965174129","0.0117647058823529","0.184395766674871","0.0573770491803279","0.162162162162162","0.29727122697215","0","0","1.5928891915406","0","0","0","0",2.82625482625482,1.34144247432088,1.57653983413167
"./prediction_result/LR/JURECZKO_result/log4j_1.1.csv_log4j_1.2.csv","./prediction","result/LR/JURECZKO","8","0","93","181","0.0812182741116751","0.0812182741116751","0","0.193200601978635","0.0283687943262411","0.0423280423280423","0.119861658951165","0","0","0.755294970579942","0","0","0","0",1.49206349206349,0.382074808470386,0.571746488332086
"./prediction_result/LR/JURECZKO_result/lucene_2.csv_lucene_2.2.csv","./prediction","result/LR/JURECZKO","11","1","236","133","0.141025641025641","0.14189281517313","0.00421940928270042","0.190764095970235","0.031496062992126","0.0763888888888889","0.200357307448862","0","0","0.716316518388858","0","0","0","0",2.42534722222222,0.687382653243086,0.985493441762799
"./prediction_result/LR/JURECZKO_result/lucene_2.2.csv_lucene_2.4.csv","./prediction","result/LR/JURECZKO","9","0","333","194","0.0849056603773585","0.0849056603773585","0","0.19474935418258","0.0167910447761194","0.0443349753694581","0.167374789917318","0","0","0.284677378280808","0","0","0","0",2.64039408866995,0.419163200860881,0.775299669028506
"./prediction_result/LR/JURECZKO_result/pBeans_1.csv_pBeans_2.csv","./prediction","result/LR/JURECZKO","0","0","54","10","0","0","0","0","0","0","0","0","0","0.266524520255864","0","0","0","0",0,0,0
"./prediction_result/LR/JURECZKO_result/poi_1.5.csv_poi_2.0RC1.csv","./prediction","result/LR/JURECZKO","4","10","339","33","0.156862745098039","0.194562020231007","0.0286532951289398","0.194353918007265","0.0362694300518135","0.108108108108108","0.125111807229006","3","0.000175445200599068","0.155095787699558","0.0151729849345677","0.0077720207253886","0.0225739491437468","0.0132455728679083",2.98069498069498,0.937529604161449,1.28763048960848
"./prediction_result/LR/JURECZKO_result/poi_2.0RC1.csv_poi_2.5.1.csv","./prediction","result/LR/JURECZKO","6","0","218","242","0.047244094488189","0.047244094488189","0","0.179348399399521","0.0128755364806867","0.0241935483870968","0.107077720132003","0","0","0.222800748005038","0","0","0","0",1.87903225806452,0.251722536803887,0.503463684903603
"./prediction_result/LR/JURECZKO_result/poi_2.5.1.csv_poi_3.csv","./prediction","result/LR/JURECZKO","18","5","245","263","0.118421052631579","0.120253596018815","0.02","0.194650449545206","0.0433145009416196","0.0640569395017794","0.108029338039575","0","0","0.568166936963783","0","0","0","0",1.47887977719325,0.53837289374534,0.697624657329387
"./prediction_result/LR/JURECZKO_result/synapse_1.csv_synapse_1.1.csv","./prediction","result/LR/JURECZKO","9","5","165","51","0.243243243243243","0.259842519685039","0.0294117647058824","0.193031229728477","0.0608695652173913","0.15","0.221469605546989","0","0","0.851429668146627","0","0","0","0",2.46428571428571,1.18156384687161,1.38381288633342
"./prediction_result/LR/JURECZKO_result/synapse_1.1.csv_synapse_1.2.csv","./prediction","result/LR/JURECZKO","15","3","180","71","0.288461538461538","0.296296296296296","0.0163934426229508","0.196677619569186","0.0669144981412639","0.174418604651163","0.294936078474722","0","0","1.22393309160136","0","0","0","0",2.60658914728683,1.32339772650378,1.52039076718143
"./prediction_result/LR/JURECZKO_result/velocity_1.4.csv_velocity_1.5.csv","./prediction","result/LR/JURECZKO","31","6","98","111","0.346368715083799","0.354492415402567","0.0576923076923077","0.194260364751629","0.150406504065041","0.21830985915493","0.221962617582216","0","0","2.94246691303667","0","0","0","0",1.4514655500571,1.26678760801376,1.27716774261528
"./prediction_result/LR/JURECZKO_result/velocity_1.5.csv_velocity_1.6.1.csv","./prediction","result/LR/JURECZKO","3","1","182","75","0.0731707317073171","0.074059003051882","0.00546448087431694","0.0239275192016213","0.0153256704980843","0.0384615384615385","0.122956503189687","0","0","2.58638714973448","0","0","0","0",2.50961538461539,1.95966436133097,2.00848259835931
"./prediction_result/LR/JURECZKO_result/xalan_2.4.0.csv_xalan_2.5.0.csv","./prediction","result/LR/JURECZKO","13","9","549","374","0.0635696821515892","0.064965387293655","0.0161290322580645","0.197284137151709","0.0232804232804233","0.0335917312661499","0.0569471192406639","9","0.0010263916764085","0.077843487269827","0.058647467773351","0.00952380952380952","0.107771126022892","0.0320373481488169",1.44291754756871,0.304597721413963,0.495667983704678
"./prediction_result/LR/JURECZKO_result/xalan_2.5.0.csv_xalan_2.6.0.csv","./prediction","result/LR/JURECZKO","54","11","748","357","0.226890756302521","0.231862095093768","0.0144927536231884","0.198394827306289","0.0555555555555556","0.131386861313869","0.243610835738303","1","3.2981320084174e-06","0.476687112449129","0.0023567576522746","0.000854700854700855","0.00385881444984835","0.00181607599191702",2.36496350364964,1.03474434520027,1.25147741987042
"./prediction_result/LR/JURECZKO_result/xalan_2.6.0.csv_xalan_2.7.0.csv","./prediction","result/LR/JURECZKO","26","0","296","872","0.0562770562770563","0.0562770562770563","0","0.199526516647521","0.0217755443886097","0.0289532293986637","0.0856589881148898","0","0","0.247333742205962","0","0","0","0",1.32962138084633,0.261662537285965,0.439250425009232
"./prediction_result/LR/JURECZKO_result/xerces_1.csv_xerces_1.2.0.csv","./prediction","result/LR/JURECZKO","2","7","437","69","0.05","0.0547704840983863","0.0157657657657658","0.193322165582915","0.0174757281553398","0.028169014084507","0.0326331941541126","4","0.000382121503002696","0.0296523150912397","0.0284825669014296","0.00776699029126214","0.049198143511597","0.0195479283557797",1.61189358372457,0.267260868550083,0.48463322084874
"./prediction_result/LR/JURECZKO_result/xerces_1.2.0.csv_xerces_1.3.0.csv","./prediction","result/LR/JURECZKO","5","2","474","64","0.131578947368421","0.135096619734367","0.00420168067226891","0.194426572526729","0.0128440366972477","0.072463768115942","0.201589277663809","0","0","0.147375391262507","0","0","0","0",5.64182194616977,0.699218942687987,1.45008124197785
"./prediction_result/LR/JURECZKO_result/xerces_1.3.0.csv_xerces_1.4.4.csv","./prediction","result/LR/JURECZKO","23","0","234","414","0.1","0.1","0","0.196131143708725","0.0342771982116244","0.0526315789473684","0.137861698644752","0","0","0.670255356071731","0","0","0","0",1.53546910755149,0.456854804029298,0.641904559747497
